title,runtime,des,date,rating,genre
The Prophecy,98,"    The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.",1995,6.5,"Action, Crime, Drama            "
The Christmas Secret,120,"    While her life is falling apart, single mom Christine finds a magical family heirloom that leads to love and good fortune during Christmas.",2014,7.3,"Drama, Family, Romance            "
Thomas the Tank Engine & Friends,11,    This popular series follows the adventures of Thomas the Tank Engine and all of his engine friends on the Island of Sodor.,1984,6.6,"Animation, Comedy, Family            "
Switching Channels,105,    A television news chief courts his anchorwoman ex-wife with an eleventh-hour story.,1988,6.0,"Comedy, Crime            "
Life,473,"    David Attenborough's legendary BBC crew explains and shows wildlife all over planet earth in 10 episodes. The first is an overview of the challenges facing life, the others are dedicated to...                See full summary »",2009,9.1,Documentary            
The Hills,30,"    After high school graduation, ""Laguna Beach"" alumna Lauren sets out to live on her own in Los Angeles and work as an intern at Teen Vogue.",2010,3.5,"Drama, Reality-TV            "
Game of Death,100,    A martial arts movie star must fake his death to find the people who are trying to kill him.,1978,6.1,"Action, Crime, Drama            "
Hard Sun,60,    Two detectives with opposing viewpoints are forced to work together in a pre-apocalyptic criminal world.,2018,6.6,"Crime, Drama, Sci-Fi            "
Chopper,94,"    Chopper tells the intense story of Mark ""Chopper"" Read, a legendary criminal who wrote his autobiography while serving a jail sentence in prison. His book, ""From the Inside"", upon which the film is based, was a best-seller.",2000,7.2,"Biography, Crime, Drama            "
Between Two Ferns with Zach Galifianakis,4,    Zach Galifinakas comically interviews various celebrites between two ferns.,2008,8.5,"Short, Comedy, Talk-Show            "
Delivery Man,105,    An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.,2013,6.4,"Comedy, Drama            "
From Justin to Kelly,81,"    A waitress from Texas and a college student from Pennsylvania meet during spring break in Fort Lauderdale, Florida and come together through their shared love of singing.",2003,2.1,"Comedy, Musical, Romance            "
Death Race 2,96,"    Explores the origins of the first ""Frankenstein"" car driver, Carl ""Luke"" Lucas, who died in a race at the beginning of the first film.",2010,5.6,"Action, Crime, Sci-Fi            "
Flyboys,140,"    The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.",2006,6.5,"Action, Drama, History            "
Girlboss,26,"    Sophia, a misfit, discovers a passion for fashion, becoming an unlikely businesswoman in the process. As her business grows, however, she has to learn to cope with life as her own boss. This show is loosely based on the true story of Nasty Gal Founder, Sophia Amoruso.",2017,7.0,Comedy            
Fletch Lives,95,"    After receiving an inheritance in Louisiana, Los Angeles reporter Irvin Fletcher heads to the Belle Isle plantation where he gets himself into hilarious trouble.",1989,6.1,"Comedy, Crime, Mystery            "
Bachelor Party Vegas,91,    Five friends road trip to Las Vegas for a bachelor party.,2006,4.7,"Adventure, Comedy            "
My Girl 2,99,"    Vada Sultenfuss must go to LA to stay with her Uncle Phil to do some research on her mother's life, but finds much more...",1994,5.2,"Comedy, Drama, Family            "
"Yes, Dear",30,"    Yes, Dear is a comedy about two young couples and their outrageously contrasting views on parenting.",2006,6.9,Comedy            
Entertainment Tonight,30,"    ""Entertainment Tonight"" is the #1 syndicated entertainment newsmagazine in the world.",1981,3.6,News            
Remember,94,"    With the aid of a fellow Auschwitz survivor and a hand-written letter, an elderly man with dementia goes in search of the person he believes to be responsible for the death of his family in the death camp to kill him himself.",2015,7.5,"Drama, Mystery, Thriller            "
Code Name: The Cleaner,84,"    An amnesiac wakes up in a hotel room next to a dead FBI agent and $250,000. Is the sexy lady in the lobby his wife? Is he a spy or a cleaner?",2007,4.6,"Action, Comedy, Crime            "
Warlock,121,"    A famous gunman becomes the marshal of Warlock to end a gang's rampages, but is met with some opposition by a former gang member turned deputy sheriff who wants to follow only legal methods.",1959,7.2,"Drama, Western            "
Ride with Norman Reedus,43,"    Follows ""The Walking Dead"" star and motorcycle enthusiast Norman Reedus as he hits the open road to explore local biker culture and celebrate the best and brightest collectors, mechanics and craftsmen around the country.",2016,8.1,Reality-TV            
The Baby of Mâcon,122,"    A movie about the corruption in all levels of society. A baby is born from a supposed-to-be virgin woman, so a chain of hysteria about divine intervention in the birth takes place.",1993,7.0,"Drama, History            "
Human Traffic,99,"    Five friends spend one lost weekend in a mix of music, love and club culture.",1999,7.1,"Comedy, Music            "
Runner Runner,88,"    When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.",2013,5.6,"Crime, Thriller            "
45 Years,91,    A married couple preparing to celebrate their wedding anniversary receives shattering news that promises to forever change the course of their lives.,2015,7.0,"Drama, Romance            "
Freier Fall,97,    A soon-to-be-father policeman falls for a gay fellow officer and his life starts falling apart.,2013,7.6,Drama            
Jade,95,"    A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken because evidence point to the woman he still loves.",1995,5.3,"Crime, Drama, Thriller            "
Early Edition,41,"    His name is Gary Hobson. He gets tomorrow's newspaper today. He doesn't know how. He doesn't know why. All he knows is when the early edition hits his doorstep, he has twenty-four hours to set things right.",2000,7.5,"Adventure, Comedy, Drama            "
"Paul, Apostle of Christ",108,    The story covers Paul going from the most infamous persecutor of Christians to Jesus Christ's most influential apostle.,2018,6.6,"Adventure, Biography, Drama            "
Cadillac Records,109,    Chronicles the rise of Chess Records and its recording artists.,2008,7.0,"Biography, Drama, Music            "
Soy Cuba,108,    Four vignettes about the lives of the Cuban people set during the pre-revolutionary era.,1964,8.2,"Drama, History, War            "
Diana,113,"    During the last two years of her life, Princess Diana embarks on a final rite of passage: a secret love affair with Pakistani heart surgeon Hasnat Khan.",2013,5.5,"Biography, Drama, Romance            "
The Way of the Gun,119,    Two criminal drifters without sympathy get more than they bargained for after kidnapping and holding for ransom the surrogate mother of a powerful and shady man.,2000,6.7,"Action, Crime, Drama            "
Beyond the Lights,116,"    The pressures of fame have superstar singer Noni on the edge, until she meets Kaz, a young cop who works to help her find the courage to develop her own voice and break free to become the artist she was meant to be.",2014,6.9,"Drama, Music, Romance            "
The Sure Thing,100,"    A college student plans a cross-country trip to get laid, but ends up traveling with a young woman. They hate each other, so naturally...",1985,7.0,"Comedy, Drama, Romance            "
Hit the Floor,60,"    Ahsha Hayes enters the wild world of professional basketball when she tries out for the elite L.A. Devil Girls dance team against the wishes of her mother Sloane, a former dancer herself.",2013,7.1,"Drama, Romance            "
Nativity 2: Danger in the Manger!,105,    A worried new teacher has to juggle a pregnant wife and a class of children on a road trip to the National 'Song for Christmas' Competition.,2012,5.4,"Comedy, Family            "
The Wizards Return: Alex vs. Alex,60,"    While visiting Tuscany, Italy, a young wizard accidentally creates an evil version of herself.",2013,6.5,"Adventure, Comedy, Drama            "
Fruits Basket,23,"    After a family tragedy turns her life upside down, 16 year old high schooler Tohru Honda takes matters into her own hands and moves out...into a tent. Unfortunately for her, she pitches her...                See full summary »",2019,8.3,"Animation, Comedy, Drama            "
Crossfire,86,"    A man is murdered, apparently by one of a group of demobilized soldiers he met in a bar. But which one? And why?",1947,7.3,"Crime, Drama, Film-Noir            "
The Hunting,86,"    When two high school teachers discover students are sharing explicit photos of their underage friends and peers online, the revelation has devastating consequences for the students and their families.",2019,7.0,Drama            
Fortnite,86,"    A cooperative shooter-survival game for up to four players to fight off zombie-like husks, defend objects with fortifications you can build, and a battle royale mode where up to 100 players fight to be the last person standing.",2017,4.7,"Action, Adventure, Comedy            "
The Pink Panther Strikes Again,103,"    Charles Dreyfus, who has finally cracked over inspector Clouseau's antics, escapes from a mental institution and launches an elaborate plan to get rid of Clouseau once and for all.",1976,7.2,"Comedy, Crime            "
Purple Rain,111,"    A young musician, tormented by an abusive situation at home, must contend with a rival singer, a burgeoning romance, and his own dissatisfied band, as his star begins to rise.",1984,6.6,"Drama, Music, Musical            "
Monster-in-Law,101,"    The love life of Charlotte is reduced to an endless string of disastrous blind dates, until she meets the perfect man, Kevin. Unfortunately, his merciless mother will do anything to destroy their relationship.",2005,5.5,"Comedy, Romance            "
Nowhere,82,    Follows a day in the lives of a group of Los Angeles high school students and the strange lives they lead.,1997,6.5,"Comedy, Drama, Sci-Fi            "
Whip It,111,"    In Bodeen, Texas, an indie-rock loving misfit finds a way of dealing with her small-town misery after she discovers a roller derby league in nearby Austin.",2009,6.9,"Drama, Sport            "
Grave Encounters,92,"    For their ghost hunting reality show, a production crew locks themselves inside an abandoned mental hospital that's supposedly haunted - and it might prove to be all too true.",2011,6.1,Horror            
Memory: The Origins of Alien,95,"    The untold origin story behind Ridley Scott's Alien - rooted in Greek and Egyptian mythologies, underground comics, the art of Francis Bacon, and the dark visions of Dan O'Bannon and H.R. ...                See full summary »",2019,6.7,Documentary            
Garth Marenghi's Darkplace,30,"    This parody series is an unearthed 80s horror/drama, complete with poor production values, awful dialogue and hilarious violence. The series is set in a Hospital in Romford, which is situated over the gates of Hell.",2004,8.4,"Comedy, Fantasy, Horror            "
The Duke of Burgundy,104,    A woman who studies butterflies and moths tests the limits of her relationship with her lesbian lover.,2014,6.6,"Drama, Mystery, Romance            "
Mutant X,60,"    A fugitive geneticist and four of his ""creations"" search for others of their kind while attempting to stay a step ahead of a morally ambiguous government agent.",2004,6.0,"Action, Adventure, Drama            "
Sugar Rush,24,"    15-year-old Kim has just moved to Brighton and developed an earth-shattering, hormone-surging crush on her new best friend, Sugar.",2006,7.7,"Drama, Romance            "
The New Batman Adventures,30,"    The further and darker adventures of Batman with a new Robin, a closer association with Batgirl and the previous Robin now as Nightwing.",1999,8.5,"Animation, Action, Adventure            "
Enter the Warriors Gate,108,    A teenager is magically transported to China and learns to convert his video game skills into those of a Kung Fu warrior.,2016,5.4,"Action, Adventure, Comedy            "
Finding Forrester,136,    A young writing prodigy finds a mentor in a reclusive author.,2000,7.3,Drama            
Crank Yankers,30,    A show with real 'crank' phone calls to real victims. Puppets are added as the 'actors' to give visual support to what is happening in the phone calls.,2019,6.2,"Animation, Comedy            "
Kill Command,99,"    Set in a near future, technology-reliant society that pits man against killing machines.",2016,5.7,"Action, Horror, Sci-Fi            "
Jinxed,75,"    Meet the Murphys, a family with never ending bad luck. ""Anything that can go wrong, will go wrong,"" it's Murphy's law! Over a century ago a witch put a magical curse on their great-great ...                See full summary »",2013,6.6,"Comedy, Family            "
My Summer of Love,86,"    In the Yorkshire countryside, working-class tomboy Mona meets the exotic, pampered Tamsin. Over the summer season, the two young women discover they have much to teach one another, and much to explore together.",2004,6.7,"Drama, Romance            "
Drive Me Crazy,91,"    Nicole and Chase used to be BFFs, then junior high happened. The high school centennial dance is coming but Nicole gets dumped. So does Chase. They stage a relationship to get at their exes. They visit each other's worlds. Love in the air?",1999,5.8,"Comedy, Drama, Romance            "
Jimmy Kimmel Live!,60,Jimmy Kimmel interviews celebrities.,2003,6.7,"Comedy, Music, Talk-Show            "
Dark Age,91,"    In the Australian outback, a park ranger and two local guides set out to track down a giant crocodile that has been killing and eating the local populace. During the hunt, one of the guides...                See full summary »",1987,6.1,"Adventure, Horror            "
No Sleep 'Til Christmas,90,    A bartender and a businesswoman find they only have one thing in common; insomnia.,2018,6.8,"Comedy, Romance            "
Staten Island Summer,108,    Pals Danny and Frank spend the summer after high school working as lifeguards while figuring out their future.,2015,5.6,Comedy            
Red Shoe Diaries,30,"    Jake yearns to understand the secret life of his late fiancee. To find the answer, he solicits the most heartfelt, passionate, and intimate entries in other women's diaries. These are their stories...",1999,5.7,"Drama, Romance            "
The Life of Emile Zola,116,    The biopic of the famous French muckraking writer and his involvement in fighting the injustice of the Dreyfuss Affair.,1937,7.2,"Biography, Drama            "
Kama Sutra: A Tale of Love,114,    Two female friends become sexual rivals at maturity.,1996,6.0,"Crime, Drama, History            "
Dangerous Beauty,111,"    A Venetian courtesan becomes a hero to her city, but later becomes the target of an inquisition by the Church for witchcraft.",1998,7.2,"Biography, Drama, Romance            "
Medicine Man,106,"    In the beautiful and dangerous Amazon rainforest, dissimilar people must make their choices between business, science, and love.",1992,6.0,"Adventure, Drama, Romance            "
Vampire's Kiss,103,"    After an encounter with a neck-biter, a publishing executive thinks that he's turning into a vampire.",1988,6.0,"Comedy, Horror            "
"You, Me and Dupree",110,"    A best man (Wilson) stays on as a houseguest with the newlyweds, much to the couple's annoyance.",2006,5.6,"Comedy, Romance            "
The Water Horse,112,    A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.,2007,6.4,"Adventure, Family, Fantasy            "
Who Killed Captain Alex?,64,"    Uganda's president gives Captain Alex the mission to defeat the Tiger Maffia, but Alex gets killed in the process. Upon hearing the tragic news, his brother investigates to avenge Alex, hence the title Who Killed Captain Alex.",2010,8.2,"Action, Crime, Mystery            "
Fantastic Voyage,100,"    A scientist is nearly assassinated. In order to save him, a submarine is shrunken to microscopic size and injected into his blood stream with a small crew. Problems arise almost as soon as they enter the bloodstream.",1966,6.8,"Adventure, Family, Sci-Fi            "
Singularity,92,"    Earth 2019, 3/4 of it's households have a robot. The AI supercomputer, Kronos, considers humans the biggest threat to Earth. A century later, few humans are left. Calia seeks the last human stronghold as does Kronos.",2017,3.9,"Action, Adventure, Drama            "
Birth of the Dragon,95,"    Set against the backdrop of 1960s San Francisco, BIRTH OF THE DRAGON is a modern take on the classic movies that Bruce Lee was known for. It takes its inspiration from the epic and still controversial showdown between an up-and-coming Bruce Lee and kung fu master Wong Jack Man - a battle that gave birth to a legend.",2016,5.4,"Action, Biography, Drama            "
The Seven Year Itch,105,"    When his family goes away for the summer, a hitherto faithful husband with an overactive imagination is tempted by a beautiful neighbor.",1955,7.1,"Comedy, Romance            "
Passchendaele,114,"    The lives of a troubled veteran, his nurse girlfriend and a naive boy intersect first in Alberta and then in Belgium during the bloody World War I battle of Passchendaele.",2008,6.4,"Drama, History, Romance            "
Mr. Peabody & Sherman,92,"    The time-travelling adventures of an advanced canine and his adopted son, as they endeavor to fix a time rift they created.",2014,6.8,"Animation, Adventure, Comedy            "
Overwatch,92,"    After a devastating war against a combat-ready team of intelligent machines known as Omnics, the former agents of the heroic team known as Overwatch must join forces once more to fight a new threat.",2016,8.5,"Action, Adventure, Family            "
Millennium,45,"    A former FBI profiler with the ability to look inside the mind of a killer begins working for the mysterious Millennium Group which investigates serial killers, conspiracies, the occult, and those obsessed with the end of the millennium.",1999,8.0,"Crime, Drama, Horror            "
Something Wild,114,"    A free-spirited woman ""kidnaps"" a yuppie for a weekend of adventure. But the fun quickly takes a dangerous turn when her ex-convict husband shows up.",1986,6.9,"Comedy, Crime, Romance            "
The Stranger,95,    An investigator from the War Crimes Commission travels to Connecticut to find an infamous Nazi.,1946,7.4,"Crime, Drama, Film-Noir            "
Rebecca,95,    A young newlywed finds herself in living in the shadow of her wealthy husband's previous wife.,0,0,"Drama, Mystery, Romance            "
Air Bud,98,    An unexpected player joins the school basketball team - a circus dog who escaped from a cruel master.,1997,5.2,"Comedy, Drama, Family            "
Breakout Kings,43,    A squad of U.S. marshals team up with cons (former fugitives) to work together on tracking down prison escapees in exchange for getting time off their sentences.,2012,7.3,"Crime, Drama, Thriller            "
Search Party,93,    A pair of friends embark on a mission to reunite their pal with the woman he was going to marry.,2014,5.6,"Adventure, Comedy            "
In America,105,    A family of Irish immigrants adjust to life on the mean streets of Hell's Kitchen while also grieving the death of a child.,2002,7.7,Drama            
The Chaperone,103,"    In the early 1920s, a Kansas woman finds her life forever changed when she accompanies a young dancer on her fame-seeking journey to New York City.",2018,6.4,Drama            
Great Expectations,128,    A series of events change the orphaned Pip's life forever as he eagerly abandons his humble origins to begin a new life as a gentleman.,2012,6.4,"Drama, Romance            "
The Cobbler,99,"    A cobbler, bored of his everyday life, stumbles upon a magical heirloom that allows him to become other people and see the world in a different way.",2014,5.8,"Comedy, Drama, Fantasy            "
Secrets and Lies,43,"    Each series, a detective focuses on the prime suspect in a murder case; but everyone has something to hide.",2016,7.6,"Crime, Drama            "
The Beatles Anthology,600,    An autobiographical documentary of the greatest of the rock bands.,1996,9.2,"Documentary, Music            "
Certain Women,107,"    The lives of three women intersect in small-town America, where each is imperfectly blazing a trail.",2016,6.3,Drama            
Birthmarked,90,    Two scientists raise 3 children contrarily to their genetic tendencies to prove the ultimate power of nurture over nature.,2018,5.7,Comedy            
Devil's Knot,114,    The savage murders of three young children sparks a controversial trial of three teenagers accused of killing the kids as part of a Satanic ritual.,2013,6.1,"Biography, Crime, Drama            "
Another Cinderella Story,90,"    Mary lives with her evil stepmom/sisters and slaves for them. At the high school masquerade ball, she gets to dance with her pop idol, Joey. Running home before midnight, she drops her Zune. Joey tries to find the girl who fits the Zune.",2008,5.8,"Comedy, Family, Music            "
Black Earth Rising,60,"    Kate is a survivor of the Rwandan genocide whose adoptive mother, an international lawyer, faces a case that will shake their lives.",2018,7.4,Thriller            
Tru Calling,43,    A university graduate working in the city morgue is able to repeat the same day over again to prevent murders or other disasters.,2005,7.4,"Drama, Fantasy, Mystery            "
Sniper: Legacy,95,"    A rogue assassin is taking out military leaders, and Brandon gets word that his father is one. He tries to track down the killer, finds out that his father isn't dead and realizes that his superior officers are using him as bait to track the killer.",2014,5.4,"Action, Thriller, War            "
Whale Rider,101,"    A contemporary story of love, rejection and triumph as a young Maori girl fights to fulfill a destiny her grandfather refuses to recognize.",2002,7.5,"Drama, Family            "
Beneath the Valley of the Ultra-Vixens,93,    Believe it or not even in Smalltown USA there are still people who are unfulfilled and unrelieved in the midst of plenty. Levonna & Lamar could have the perfect relationship if it were not ...                See full summary »,1979,5.6,Comedy            
The Transformers: The Movie,84,"    The Autobots must stop a colossal planet consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons.",1986,7.3,"Animation, Action, Adventure            "
Splendor in the Grass,124,    A fragile Kansas girl's love for a handsome young man from the town's most powerful family drives her to heartbreak and madness.,1961,7.8,"Drama, Romance            "
Harper's Island,40,"    Harper's Island was once the scene of a gruesome series of murders. Now, seven years later, family and friends gather on the island for a wedding, but one by one they begin to die.",2009,7.5,"Drama, Horror, Mystery            "
Certified Copy,106,"    In Tuscany to promote his latest book, a middle-aged British writer meets a French woman who leads him to the village of Lucignano. While there, a chance question reveals something deeper.",2010,7.3,"Drama, Romance            "
Who Framed Roger Rabbit 2,106,"    A sequel to the 1988 movie, who framed Roger Rabbit.",2022,0,"Animation, Comedy            "
Dark Star,83,"    In the far reaches of space, a small crew, 20 years into their solitary mission, find things beginning to go hilariously wrong.",1974,6.4,"Comedy, Sci-Fi            "
Fahrenheit 11/9,128,"    Filmmaker Michael Moore examines the current state of American politics, particularly the Donald Trump presidency and gun violence, while highlighting the power of grassroots democratic movements.",2018,6.9,Documentary            
Powers,42,"    Set in a world where humans and super heroes co-exist, a homicide detective, who had his own powers taken from him, investigates crimes involving superhumans along with his partner.",2016,6.7,"Action, Crime, Drama            "
Class of 1984,98,    A new teacher at a troubled inner-city high school soon ends up clashing with the delinquent leader of a punk posse that runs the school.,1982,6.6,"Action, Crime, Drama            "
Prisoner,50,    The lives of women behind bars in a female prison.,1986,8.1,"Crime, Drama            "
Drillbit Taylor,110,    Three kids hire a low-budget bodyguard to protect them from the playground bully.,2008,5.7,"Comedy, Drama            "
Sweet Virginia,93,    A former rodeo champ befriends a young man with a propensity for violence.,2017,6.2,"Drama, Thriller            "
Alien: Covenant - Advent,7,"    Advent is a sequel to Alien: Covenant in which David sends a transmission from the Covenant to Weyland-Yutani on Earth, elaborating upon the genetic experimentation he has been conducting on Planet 4.",2017,6.8,"Short, Sci-Fi            "
Dutch,107,"    To get to know his girlfriend's son, a working-class good guy volunteers to pick him up from a prep school, only to learn that her son isn't the nicest kid.",1991,6.5,"Comedy, Drama            "
"I Love You, Now Die: The Commonwealth v. Michelle Carter",143,    Teen Michelle Carter's actions shocked a nation - but what really happened behind closed doors? This HBO special showcases the prosecution's point of view and alternately the defense's. Which side do you fall on?,2019,7.6,Documentary            
Around the World in 80 Days,175,    A Victorian Englishman bets that with the new steamships and railways he can circumnavigate the globe in eighty days.,1956,6.8,"Adventure, Comedy, Family            "
Quest for Camelot,86,"    An adventurous girl, a young blind hermit, and a goofy two-headed dragon race to find the lost sword Excalibur to save King Arthur and Camelot from disaster.",1998,6.3,"Animation, Adventure, Comedy            "
Home on the Range,76,"    To save their farm, the resident animals go bounty hunting for a notorious outlaw.",2004,5.3,"Animation, Adventure, Comedy            "
Devil in a Blue Dress,102,"    An African-American man is hired to find a woman, and gets mixed up in a murderous political scandal.",1995,6.7,"Crime, Drama, Mystery            "
The Ballad of Jack and Rose,112,    A father and daughter isolated on an island off the East Coast and living on a once-thriving commune grapple with the limits of family and sexuality.,2005,6.6,Drama            
Wonderful to Be Young!,92,"    Nicky and his friends find that their youth club is in danger of being flattened to make way for a new office block unless they can come up with £1500 to pay the new owner, the ruthless ...                See full summary »",1961,5.8,"Comedy, Musical            "
Recess: School's Out,82,    TJ and company must save summer vacation from disappearing forever.,2001,6.6,"Animation, Comedy, Family            "
The Outcasts,95,"    After falling victim to a humiliating prank by the high school Queen Bee, best friends and world-class geeks, Mindy and Jodi, decide to get their revenge by uniting the outcasts of the school against her and her circle of friends.",2017,5.5,Comedy            
A Haunted House,86,"    Malcolm and Kisha move into their dream home, but soon learn a demon also resides there. When Kisha becomes possessed, Malcolm - determined to keep his sex life on track - turns to a priest, a psychic, and a team of ghost-busters for help.",2013,5.0,"Comedy, Fantasy            "
Loudermilk,30,"    Centers on Sam Loudermilk, a recovering alcoholic and substance abuse counselor with a bad attitude. Although he has his drinking under control, Loudermilk discovers that when your life is a mess, getting clean is the easy part.",2017,7.6,Comedy            
Michael Collins,133,"    Neil Jordan's historical biopic of Irish revolutionary Michael Collins, the man who led a guerrilla war against the UK, helped negotiate the creation of the Irish Free State, and led the National Army during the Irish Civil War.",1996,7.2,"Biography, Drama, Thriller            "
"The Mind, Explained",20,"    Ever wonder what's happening inside your head? From dreaming to anxiety disorders, discover how your brain works with this illuminating series.",2019,8.1,Documentary            
The Poughkeepsie Tapes,81,"    In an abandoned house in Poughkeepsie, New York murder investigators uncover hundreds of tapes showing decades of a serial killer's work.",2007,6.1,"Horror, Mystery, Thriller            "
Porno,98,"    When five teen employees at the local movie theater in a small Christian town discover a mysterious old film hidden in it's basement, they unleash an alluring succubus who gives them a sex education...written in blood.",2019,5.6,"Comedy, Horror            "
God's Not Dead,113,"    College philosophy professor Mr. Radisson's curriculum is challenged by his new student, Josh, who believes God exists.",2014,4.7,Drama            
Extraction,82,"    A former CIA operative is kidnapped by a group of terrorists. When his son learns there is no plan for his father to be saved, he launches his own rescue operation.",2015,4.1,"Action, Thriller            "
Bio-Dome,88,"    Moronic best friends get themselves locked inside the Bio-Dome, a science experiment, along with a group of environmental scientists for one year.",1996,4.4,Comedy            
Out of Blue,109,"    When Detective Mike Hoolihan is called to investigate the shooting of leading astrophysicist and black hole expert, Jennifer Rockwell, she is affected in ways she struggles to comprehend.",2018,4.9,"Crime, Drama, Mystery            "
Risen,107,"    In 33 AD, a Roman Tribune in Judea is tasked to find the missing body of Jesus Christ, who rose from the dead.",2016,6.3,"Action, Drama, History            "
Ren,10,    When Ren is marked by a powerful ancient spirit she is forced to leave behind the family she has spent her whole life protecting and journey across the land to find the real meaning behind the mark she bears.,2016,7.0,"Action, Adventure, Drama            "
Bleak House,510,    A suspenseful tale about the injustices of the 19th Century English legal system.,2005,8.3,Drama            
The Ref,96,"    A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",1994,6.9,"Comedy, Crime, Drama            "
Daniel Tiger's Neighborhood,26,    The adventures of the children of the characters of Fred Rogers' Neighborhood of Make-Believe.,2012,7.4,"Animation, Comedy, Family            "
Killing Ground,88,    A couple's camping trip turns into a frightening ordeal when they stumble across the scene of a horrific crime.,2016,5.8,"Horror, Thriller            "
Wormwood,241,"    In 1953, Army scientist Frank Olson takes a fatal plunge from a hotel window. In 1975, a bombshell report ties his death to a top-secret experiment.",2017,7.0,"Documentary, Biography            "
Undeclared,22,"    College freshman Steve Karp, his girlfriend and their fellow dormmates embark on one the greatest experiences of their lives. Unfortunately for Steve, his lonely and recently divorced father is tagging along for the ride.",2003,7.9,Comedy            
Haunted Honeymoon,82,"    Larry Abbot, speaker in the radio horror shows of Manhattan Mystery Theater, wants to marry. For the marriage, he takes his fiancée home to the castle where he grew up, among his eccentric ...                See full summary »",1986,5.7,Comedy            
The Country Girl,104,"    A director hires an alcoholic has-been and strikes up a stormy relationship with the actor's wife, who he believes is the cause of all the man's problems.",1954,7.3,"Drama, Music            "
Gung Ho,111,"    When a Japanese car company buys an American plant, the American liaison must mediate the clash of work attitudes between the foreign management and native labor.",1986,6.3,"Comedy, Drama            "
Can of Worms,90,    A teen is visited by aliens after he broadcasts a message into space.,1999,5.1,"Comedy, Family, Sci-Fi            "
The Adventures of Jimmy Neutron: Boy Genius,24,"    A young boy, who happens to be a genius, lives in a small town with his family and friends and often gets into crazy adventures with them involving the things he invents.",2006,6.7,"Animation, Short, Adventure            "
UHF,97,"    An unemployed visionary becomes the manager of a local public station. The station becomes a success, with all sorts of hilarious sight gags and wacky humor.",1989,7.0,"Comedy, Drama            "
Moontrap,92,"    The Space Shuttle returns to earth, but some of the equipment brought back on it begins to behave strangely. Scientists are unsure what is happening, and decide to take all necessary ...                See full summary »",1989,5.0,"Horror, Sci-Fi            "
O,95,"    An update of Shakespeare's 'Othello' with a young cast, set in an upper class prep school, & centered around basketball player Odin.",2001,6.1,"Drama, Romance, Thriller            "
Step Up: High Water,50,"    Twins Tal and Janelle relocate from Ohio to Atlanta, where at their new school High Water is always a beat.",2018,7.5,"Drama, Music            "
LBJ,98,"    Lyndon B. Johnson aligns himself with John F. Kennedy, rises to the Presidency, and deals with the civil rights struggles of the 1960s.",2016,6.5,"Biography, Drama, History            "
Pilgrimage,96,"    In 13th century Ireland, a group of monks must escort a sacred relic across an Irish landscape fraught with peril.",2017,5.8,"Action, Drama, History            "
Fritz the Cat,78,    A hypocritical swinging college student cat raises hell in a satiric vision of various elements on the 1960s.,1972,6.3,"Animation, Comedy, Drama            "
The Innocents,100,    A young governess for two children becomes convinced that the house and grounds are haunted.,1961,7.8,Horror            
Too Big to Fail,99,    Chronicles the financial meltdown of 2008 and centers on Treasury Secretary Henry Paulson.,2011,7.3,"Biography, Drama, History            "
Wonder Boys,107,"    An English Professor tries to deal with his wife leaving him, the arrival of his editor who has been waiting for his book for seven years, and the various problems that his friends and associates involve him in.",2000,7.3,"Comedy, Drama            "
Everybody's Fine,99,    A widower who realized his only connection to his family was through his wife sets off on an impromptu road trip to reunite with each of his grown children.,2009,7.1,"Adventure, Drama            "
Life as a House,125,"    When a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father.",2001,7.5,Drama            
The Back-up Plan,104,"    A woman conceives twins through artificial insemination, only to meet the man of her dreams on the very same day.",2010,5.3,"Comedy, Romance            "
Thriller,65,    Anthology series of self-contained episodes with the genres ranging from murder mystery to suspense to psychological and supernatural horror.,1976,8.0,"Crime, Drama, Fantasy            "
Escape from Sobibor,143,"    During WWII, the death camp at Treblinka had an escape, causing the Commandant at a similar camp in Sobibor to vow that his camp would never experience the same thing. But those who were ...                See full summary »",1987,7.4,"Drama, History, War            "
Big Stan,105,    A weak con man panics when he learns he's going to prison for fraud. He hires a mysterious martial arts guru who helps transform him into a martial arts expert who can fight off inmates who want to hurt or love him.,2007,6.2,"Action, Comedy            "
The Recruit,115,    A brilliant young CIA trainee is asked by his mentor to help find a mole in the Agency.,2003,6.6,"Action, Thriller            "
Malibu Beach,96,"    School's out and it's time for a summer of fun, mischief and love for various characters on Malibu Beach.",1978,4.5,Comedy            
